model_i,model_PPI,iRMSD,lRMSD,FNAT
37,8bqg-model-37_A_Z,20.886,49.808,0.0
38,8bqg-model-38_A_Z,14.819,25.34,0.02924
39,8bqg-model-39_A_Z,21.556,56.735,0.0
40,8bqg-model-40_A_Z,11.284,19.687,0.023392
41,8bqg-model-41_A_Z,18.278,28.811,0.0
42,8bqg-model-42_A_Z,16.486,27.449,0.005848
43,8bqg-model-43_A_Z,26.006,66.988,0.0
44,8bqg-model-44_A_Z,28.473,63.43,0.0
45,8bqg-model-45_A_Z,27.588,84.471,0.0
46,8bqg-model-46_A_Z,34.934,89.031,0.0
47,8bqg-model-47_A_Z,29.295,77.562,0.0
48,8bqg-model-48_A_Z,21.246,50.388,0.0
49,8bqg-model-49_A_Z,31.831,73.331,0.0
50,8bqg-model-50_A_Z,32.969,82.177,0.0
51,8bqg-model-51_A_Z,3.943,9.609,0.245614
52,8bqg-model-52_A_Z,16.475,27.229,0.005848
53,8bqg-model-53_A_Z,17.325,40.09,0.0
54,8bqg-model-54_A_Z,23.693,58.407,0.0
55,8bqg-model-55_A_Z,19.928,58.487,0.0
56,8bqg-model-56_A_Z,25.915,55.716,0.005848
57,8bqg-model-57_A_Z,27.751,64.874,0.0
58,8bqg-model-58_A_Z,14.299,32.501,0.0
59,8bqg-model-59_A_Z,9.408,14.801,0.0
60,8bqg-model-60_A_Z,22.784,47.307,0.0
61,8bqg-model-61_A_Z,28.683,69.171,0.0
62,8bqg-model-62_A_Z,27.769,73.227,0.0
63,8bqg-model-63_A_Z,25.955,79.16,0.0
64,8bqg-model-64_A_Z,34.793,85.339,0.0
65,8bqg-model-65_A_Z,25.355,76.576,0.0
66,8bqg-model-66_A_Z,32.703,86.999,0.0
67,8bqg-model-67_A_Z,28.533,65.475,0.0
68,8bqg-model-68_A_Z,31.32,87.825,0.0
69,8bqg-model-69_A_Z,28.746,68.606,0.0
70,8bqg-model-70_A_Z,34.264,88.084,0.0
71,8bqg-model-71_A_Z,27.892,62.967,0.0
72,8bqg-model-72_A_Z,26.146,71.306,0.0
73,8bqg-model-73_A_Z,8.203,14.84,0.064327
74,8bqg-model-74_A_Z,14.997,26.765,0.0
75,8bqg-model-75_A_Z,21.345,48.178,0.0
76,8bqg-model-76_A_Z,24.444,56.87,0.0
77,8bqg-model-77_A_Z,19.849,55.661,0.0
78,8bqg-model-78_A_Z,27.635,83.136,0.0
79,8bqg-model-79_A_Z,9.846,18.195,0.017544
80,8bqg-model-80_A_Z,18.247,41.194,0.017544
81,8bqg-model-81_A_Z,20.866,37.76,0.0
82,8bqg-model-82_A_Z,14.665,22.692,0.0
83,8bqg-model-83_A_Z,27.579,79.144,0.0
84,8bqg-model-84_A_Z,29.177,84.706,0.0
85,8bqg-model-85_A_Z,28.709,78.096,0.0
86,8bqg-model-86_A_Z,21.719,51.436,0.0
87,8bqg-model-87_A_Z,31.519,75.073,0.0
88,8bqg-model-88_A_Z,18.72,41.122,0.0
89,8bqg-model-89_A_Z,20.791,54.032,0.0
90,8bqg-model-90_A_Z,11.905,35.579,0.0
91,8bqg-model-91_A_Z,26.814,69.415,0.0
92,8bqg-model-92_A_Z,26.71,81.013,0.0
93,8bqg-model-93_A_Z,21.465,47.449,0.0
94,8bqg-model-94_A_Z,34.168,85.601,0.0
95,8bqg-model-95_A_Z,32.308,88.478,0.0
96,8bqg-model-96_A_Z,14.624,25.129,0.0
97,8bqg-model-97_A_Z,26.221,60.31,0.0
98,8bqg-model-98_A_Z,20.986,49.986,0.0
99,8bqg-model-99_A_Z,14.298,41.427,0.0
100,8bqg-model-100_A_Z,30.44,79.27,0.0
